3,"18NWN017A","https://integra-ext.petrobras.com.br/SPFViewDir/fdf52e27-2331-40a9-e063-2d2a1e0abc4c/f9cb7cf9-80a7-40d0-aaed-d44da7fa67e6/I-DE-3010.2N-5134-942-A1O-001_L_AFD_20241114.zip","21806778","DM_PRJ-0000000005_I-DE-3010.2N-5134-942-A1O-001_L__1","I-DE-3010.2N-5134-942-A1O-001","L","Current","GENERAL ARRANGEMENT FOR AIR COMPRESSOR (UC-5134501B/C/D/E) - SAFE AREA",,"APPROVED FOR DESIGN",,,"BUZIOS - P-82\01-VENDOR DOCUMENTS\5134-323-001-INSTRUMENT SERVICE AIR COMPRESSION UNIT","A1O","2024-11-18T03:19:44.449Z","amirahsyafiqah.baki","amirahsyafiqah.baki","2024-11-18T05:41:44.705Z","amirahsyafiqah.baki","2024-11-18T05:42:13.016Z","PR_PRJ-0000000005","18NWN003A"
1,"18NWN019A","https://integra-ext.petrobras.com.br/SPFViewDir/fdf52e27-2331-40a9-e063-2d2a1e0abc4c/e17d010a-26a1-4ded-8ea6-b996959091a7/I-DE-3010.2N-5134-942-A1O-002_K_VDA-P82-A1O-00015_K_VR.xlsx","2276226","DM_PRJ-0000000005_I-DE-3010.2N-5134-942-A1O-002_L__1","I-DE-3010.2N-5134-942-A1O-002","L","Current","GENERAL ARRANGEMENT DRAWING - ( COMPRESSOR ZONE 2)",,"APPROVED FOR DESIGN",,,"BUZIOS - P-82\01-VENDOR DOCUMENTS\5134-323-001-INSTRUMENT SERVICE AIR COMPRESSION UNIT","A1O","2024-11-18T03:19:44.449Z","amirahsyafiqah.baki","amirahsyafiqah.baki","2024-11-18T05:41:44.705Z","amirahsyafiqah.baki","2024-11-18T05:42:13.016Z","PR_PRJ-0000000005","18NWN009A"
1,"18NWN01DA","https://integra-ext.petrobras.com.br/SPFViewDir/fdf52e27-2331-40a9-e063-2d2a1e0abc4c/197fff29-8310-4a03-85f1-bc279cb25ce1/I-DE-3010.2N-5134-942-A1O-003_L_AFD_20241114.pdf","3163224","DM_PRJ-0000000005_I-DE-3010.2N-5134-942-A1O-003_L__1","I-DE-3010.2N-5134-942-A1O-003","L","Current","GENERAL ARRANGEMENT DRAWING - ( DRYER SAFE AREA)",,"APPROVED FOR DESIGN",,,"BUZIOS - P-82\01-VENDOR DOCUMENTS\5134-323-001-INSTRUMENT SERVICE AIR COMPRESSION UNIT","A1O","2024-11-18T03:19:44.449Z","amirahsyafiqah.baki","amirahsyafiqah.baki","2024-11-18T05:41:44.705Z","amirahsyafiqah.baki","2024-11-18T05:42:13.016Z","PR_PRJ-0000000005","18NWN00FA"
2,"18NWN01AA","https://integra-ext.petrobras.com.br/SPFViewDir/fdf52e27-2331-40a9-e063-2d2a1e0abc4c/d5f80c4b-4711-4747-9e00-7e982478a53b/I-DE-3010.2N-5134-942-A1O-002_L_AFD_20241114.pdf","380531","DM_PRJ-0000000005_I-DE-3010.2N-5134-942-A1O-002_L__1","I-DE-3010.2N-5134-942-A1O-002","L","Current","GENERAL ARRANGEMENT DRAWING - ( COMPRESSOR ZONE 2)",,"APPROVED FOR DESIGN",,,"BUZIOS - P-82\01-VENDOR DOCUMENTS\5134-323-001-INSTRUMENT SERVICE AIR COMPRESSION UNIT","A1O","2024-11-18T03:19:44.449Z","amirahsyafiqah.baki","amirahsyafiqah.baki","2024-11-18T05:41:44.705Z","amirahsyafiqah.baki","2024-11-18T05:42:13.016Z","PR_PRJ-0000000005","18NWN009A"
0,"18NWN01FA","https://integra-ext.petrobras.com.br/SPFViewDir/fdf52e27-2331-40a9-e063-2d2a1e0abc4c/5eaa53b6-acf0-42d1-ac16-0a1de6085193/I-DE-3010.2N-5134-942-A1O-004_K_ReviewComments.xlsx","20388","DM_PRJ-0000000005_I-DE-3010.2N-5134-942-A1O-004_L__1","I-DE-3010.2N-5134-942-A1O-004","L","Current","GENERAL ARRANGEMENT DRAWING - ( DRYER ZONE 2)",,"APPROVED FOR DESIGN",,,"BUZIOS - P-82\01-VENDOR DOCUMENTS\5134-323-001-INSTRUMENT SERVICE AIR COMPRESSION UNIT","A1O","2024-11-18T03:19:44.449Z","amirahsyafiqah.baki","amirahsyafiqah.baki","2024-11-18T05:41:44.705Z","amirahsyafiqah.baki","2024-11-18T05:42:13.016Z","PR_PRJ-0000000005","18NWN00LA"
1,"18NWN01GA","https://integra-ext.petrobras.com.br/SPFViewDir/fdf52e27-2331-40a9-e063-2d2a1e0abc4c/9c81ecba-cfb0-4f17-b694-f8798327f172/I-DE-3010.2N-5134-942-A1O-004_L_AFD_20241114.pdf","4511614","DM_PRJ-0000000005_I-DE-3010.2N-5134-942-A1O-004_L__1","I-DE-3010.2N-5134-942-A1O-004","L","Current","GENERAL ARRANGEMENT DRAWING - ( DRYER ZONE 2)",,"APPROVED FOR DESIGN",,,"BUZIOS - P-82\01-VENDOR DOCUMENTS\5134-323-001-INSTRUMENT SERVICE AIR COMPRESSION UNIT","A1O","2024-11-18T03:19:44.449Z","amirahsyafiqah.baki","amirahsyafiqah.baki","2024-11-18T05:41:44.705Z","amirahsyafiqah.baki","2024-11-18T05:42:13.016Z","PR_PRJ-0000000005","18NWN00LA"
3,"18NWN01BA","https://integra-ext.petrobras.com.br/SPFViewDir/fdf52e27-2331-40a9-e063-2d2a1e0abc4c/59aa19eb-1d24-410d-be96-3253e328493a/I-DE-3010.2N-5134-942-A1O-002_L_AFD_20241114.zip","27312782","DM_PRJ-0000000005_I-DE-3010.2N-5134-942-A1O-002_L__1","I-DE-3010.2N-5134-942-A1O-002","L","Current","GENERAL ARRANGEMENT DRAWING - ( COMPRESSOR ZONE 2)",,"APPROVED FOR DESIGN",,,"BUZIOS - P-82\01-VENDOR DOCUMENTS\5134-323-001-INSTRUMENT SERVICE AIR COMPRESSION UNIT","A1O","2024-11-18T03:19:44.449Z","amirahsyafiqah.baki","amirahsyafiqah.baki","2024-11-18T05:41:44.705Z","amirahsyafiqah.baki","2024-11-18T05:42:13.016Z","PR_PRJ-0000000005","18NWN009A"
0,"18NVK00AA","https://integra-ext.petrobras.com.br/SPFViewDir/fdf52e27-2331-40a9-e063-2d2a1e0abc4c/ba0fde28-cb37-41ec-9c02-727d61e9027f/I-DE-3010.2N-1357-340-MT8-020_B_ReviewComments.xlsx","10818","DM_PRJ-0000000005_I-DE-3010.2N-1357-340-MT8-020_C__1","I-DE-3010.2N-1357-340-MT8-020","C","Current","NAMEPLATE AND TAG PLATE DRAWINGS",,"FOR DESIGN",,,"BUZIOS - P-82\01-VENDOR DOCUMENTS\1357-962-002-SPM CHAIN, FITTINGS AND TOWING GEARS","MT8","2024-11-18T03:15:35.18Z","amirahsyafiqah.baki","amirahsyafiqah.baki","2024-11-18T05:38:24.662Z","amirahsyafiqah.baki","2024-11-18T05:38:34.816Z","PR_PRJ-0000000005","18NVK003A"
1,"18NVK00BA","https://integra-ext.petrobras.com.br/SPFViewDir/fdf52e27-2331-40a9-e063-2d2a1e0abc4c/6d453e1e-b5c9-4fba-bd6b-4b8d9360a36b/I-DE-3010.2N-1357-340-MT8-020_C_IFD_20241115.docx","35867","DM_PRJ-0000000005_I-DE-3010.2N-1357-340-MT8-020_C__1","I-DE-3010.2N-1357-340-MT8-020","C","Current","NAMEPLATE AND TAG PLATE DRAWINGS",,"FOR DESIGN",,,"BUZIOS - P-82\01-VENDOR DOCUMENTS\1357-962-002-SPM CHAIN, FITTINGS AND TOWING GEARS","MT8","2024-11-18T03:15:35.18Z","amirahsyafiqah.baki","amirahsyafiqah.baki","2024-11-18T05:38:24.662Z","amirahsyafiqah.baki","2024-11-18T05:38:34.816Z","PR_PRJ-0000000005","18NVK003A"
2,"18NVK00CA","https://integra-ext.petrobras.com.br/SPFViewDir/fdf52e27-2331-40a9-e063-2d2a1e0abc4c/c9c980ec-289a-4eb9-868f-d2d5b93d85d5/I-DE-3010.2N-1357-340-MT8-020_C_IFD_20241115.dwg","1400012","DM_PRJ-0000000005_I-DE-3010.2N-1357-340-MT8-020_C__1","I-DE-3010.2N-1357-340-MT8-020","C","Current","NAMEPLATE AND TAG PLATE DRAWINGS",,"FOR DESIGN",,,"BUZIOS - P-82\01-VENDOR DOCUMENTS\1357-962-002-SPM CHAIN, FITTINGS AND TOWING GEARS","MT8","2024-11-18T03:15:35.18Z","amirahsyafiqah.baki","amirahsyafiqah.baki","2024-11-18T05:38:24.662Z","amirahsyafiqah.baki","2024-11-18T05:38:34.816Z","PR_PRJ-0000000005","18NVK003A"
3,"18NVK00DA","https://integra-ext.petrobras.com.br/SPFViewDir/fdf52e27-2331-40a9-e063-2d2a1e0abc4c/5d29cc5c-71c5-444f-a365-d80df0f6a4a3/I-DE-3010.2N-1357-340-MT8-020_C_IFD_20241115.pdf","1086454","DM_PRJ-0000000005_I-DE-3010.2N-1357-340-MT8-020_C__1","I-DE-3010.2N-1357-340-MT8-020","C","Current","NAMEPLATE AND TAG PLATE DRAWINGS",,"FOR DESIGN",,,"BUZIOS - P-82\01-VENDOR DOCUMENTS\1357-962-002-SPM CHAIN, FITTINGS AND TOWING GEARS","MT8","2024-11-18T03:15:35.18Z","amirahsyafiqah.baki","amirahsyafiqah.baki","2024-11-18T05:38:24.662Z","amirahsyafiqah.baki","2024-11-18T05:38:34.816Z","PR_PRJ-0000000005","18NVK003A"
0,"18NUQ00AA","https://integra-ext.petrobras.com.br/SPFViewDir/fdf52e27-2331-40a9-e063-2d2a1e0abc4c/804233d8-2379-4765-a6cd-382598d72bfa/I-DE-3010.2N-1357-340-MT8-001_B_AFD_20241115.docx","35622","DM_PRJ-0000000005_I-DE-3010.2N-1357-340-MT8-001_B__1","I-DE-3010.2N-1357-340-MT8-001","B","Current","DIAMETER 120MM R3 INSTALLATION CHAIN & MESSENGER CHAIN AND TAIL CHAIN DRAWING",,"APPROVED FOR DESIGN",,,"BUZIOS - P-82\01-VENDOR DOCUMENTS\1357-962-002-SPM CHAIN, FITTINGS AND TOWING GEARS","MT8","2024-11-18T03:15:20.024Z","amirahsyafiqah.baki","amirahsyafiqah.baki","2024-11-18T05:36:27.001Z","amirahsyafiqah.baki","2024-11-18T05:36:38.118Z","PR_PRJ-0000000005","18NUQ003A"
1,"18NUQ00BA","https://integra-ext.petrobras.com.br/SPFViewDir/fdf52e27-2331-40a9-e063-2d2a1e0abc4c/28ac01a9-3bc0-48c0-aa83-835f13cb7168/I-DE-3010.2N-1357-340-MT8-001_B_AFD_20241115.dwg","164221","DM_PRJ-0000000005_I-DE-3010.2N-1357-340-MT8-001_B__1","I-DE-3010.2N-1357-340-MT8-001","B","Current","DIAMETER 120MM R3 INSTALLATION CHAIN & MESSENGER CHAIN AND TAIL CHAIN DRAWING",,"APPROVED FOR DESIGN",,,"BUZIOS - P-82\01-VENDOR DOCUMENTS\1357-962-002-SPM CHAIN, FITTINGS AND TOWING GEARS","MT8","2024-11-18T03:15:20.024Z","amirahsyafiqah.baki","amirahsyafiqah.baki","2024-11-18T05:36:27.001Z","amirahsyafiqah.baki","2024-11-18T05:36:38.118Z","PR_PRJ-0000000005","18NUQ003A"
2,"18NUQ00CA","https://integra-ext.petrobras.com.br/SPFViewDir/fdf52e27-2331-40a9-e063-2d2a1e0abc4c/d68c2d79-41de-4a00-965a-248386556026/I-DE-3010.2N-1357-340-MT8-001_B_AFD_20241115.pdf","498752","DM_PRJ-0000000005_I-DE-3010.2N-1357-340-MT8-001_B__1","I-DE-3010.2N-1357-340-MT8-001","B","Current","DIAMETER 120MM R3 INSTALLATION CHAIN & MESSENGER CHAIN AND TAIL CHAIN DRAWING",,"APPROVED FOR DESIGN",,,"BUZIOS - P-82\01-VENDOR DOCUMENTS\1357-962-002-SPM CHAIN, FITTINGS AND TOWING GEARS","MT8","2024-11-18T03:15:20.024Z","amirahsyafiqah.baki","amirahsyafiqah.baki","2024-11-18T05:36:27.001Z","amirahsyafiqah.baki","2024-11-18T05:36:38.118Z","PR_PRJ-0000000005","18NUQ003A"
0,"18NOO00AA","https://integra-ext.petrobras.com.br/SPFViewDir/fdf52e27-2331-40a9-e063-2d2a1e0abc4c/aec52d6f-d7f3-4220-a34b-733a38e3ad53/I-DE-3010.2N-1400-831-BK2-005_0_ReviewComments.xlsx","15219","DM_PRJ-0000000005_I-DE-3010.2N-1400-831-BK2-005_A__1","I-DE-3010.2N-1400-831-BK2-005","A","Current","ELECTRICAL AND INSTRUMENTATION WIRING DIAGRAMS",,"APPROVED FOR DESIGN",,,"BUZIOS - P-82\01-VENDOR DOCUMENTS\1200-831-001-CONTROL VALVES (TOPSIDE)","BK2","2024-11-18T03:13:16.118Z","amirahsyafiqah.baki","amirahsyafiqah.baki","2024-11-18T05:01:10.597Z","amirahsyafiqah.baki","2024-11-18T05:01:19.383Z","PR_PRJ-0000000005","18NOO003A"
2,"18NWN01EA","https://integra-ext.petrobras.com.br/SPFViewDir/fdf52e27-2331-40a9-e063-2d2a1e0abc4c/69fc4403-0920-4501-a854-e9fd7ab9e76f/I-DE-3010.2N-5134-942-A1O-003_L_AFD_20241114.zip","55858883","DM_PRJ-0000000005_I-DE-3010.2N-5134-942-A1O-003_L__1","I-DE-3010.2N-5134-942-A1O-003","L","Current","GENERAL ARRANGEMENT DRAWING - ( DRYER SAFE AREA)",,"APPROVED FOR DESIGN",,,"BUZIOS - P-82\01-VENDOR DOCUMENTS\5134-323-001-INSTRUMENT SERVICE AIR COMPRESSION UNIT","A1O","2024-11-18T03:19:44.449Z","amirahsyafiqah.baki","amirahsyafiqah.baki","2024-11-18T05:41:44.705Z","amirahsyafiqah.baki","2024-11-18T05:42:13.016Z","PR_PRJ-0000000005","18NWN00FA"
0,"18NOH01EA","https://integra-ext.petrobras.com.br/SPFViewDir/fdf52e27-2331-40a9-e063-2d2a1e0abc4c/1123ca14-fdbe-487c-b4da-80d781cc8133/I-DE-3010.2N-5241-800-GK1-001_B_VDA-P82-GK1-00094_B_VR.xlsx","2259155","DM_PRJ-0000000005_I-DE-3010.2N-5241-800-GK1-001_C__1","I-DE-3010.2N-5241-800-GK1-001","C","Current","LOOP DIAGRAM FOR NITROGEN GENERATOR UNIT (Z-5241001A/B)",,"APPROVED FOR DESIGN",,,"BUZIOS - P-82\01-VENDOR DOCUMENTS\1411-470-001-NITROGEN GENERATOR SYSTEM","GK1","2024-11-18T03:12:42.868Z","amirahsyafiqah.baki","amirahsyafiqah.baki","2024-11-18T04:58:47.702Z","amirahsyafiqah.baki","2024-11-18T04:59:13.451Z","PR_PRJ-0000000005","18NOH003A"
2,"18NWN01HA","https://integra-ext.petrobras.com.br/SPFViewDir/fdf52e27-2331-40a9-e063-2d2a1e0abc4c/488bb48f-ff02-4734-9028-fe3beec25a88/I-DE-3010.2N-5134-942-A1O-004_L_AFD_20241114.zip","47693055","DM_PRJ-0000000005_I-DE-3010.2N-5134-942-A1O-004_L__1","I-DE-3010.2N-5134-942-A1O-004","L","Current","GENERAL ARRANGEMENT DRAWING - ( DRYER ZONE 2)",,"APPROVED FOR DESIGN",,,"BUZIOS - P-82\01-VENDOR DOCUMENTS\5134-323-001-INSTRUMENT SERVICE AIR COMPRESSION UNIT","A1O","2024-11-18T03:19:44.449Z","amirahsyafiqah.baki","amirahsyafiqah.baki","2024-11-18T05:41:44.705Z","amirahsyafiqah.baki","2024-11-18T05:42:13.016Z","PR_PRJ-0000000005","18NWN00LA"
1,"18NOO00BA","https://integra-ext.petrobras.com.br/SPFViewDir/fdf52e27-2331-40a9-e063-2d2a1e0abc4c/5428777f-7887-4376-8021-1ae6e640599e/I-DE-3010.2N-1400-831-BK2-005_0_VDA-P82-BK2-00052_0_VR.xlsx","4321331","DM_PRJ-0000000005_I-DE-3010.2N-1400-831-BK2-005_A__1","I-DE-3010.2N-1400-831-BK2-005","A","Current","ELECTRICAL AND INSTRUMENTATION WIRING DIAGRAMS",,"APPROVED FOR DESIGN",,,"BUZIOS - P-82\01-VENDOR DOCUMENTS\1200-831-001-CONTROL VALVES (TOPSIDE)","BK2","2024-11-18T03:13:16.118Z","amirahsyafiqah.baki","amirahsyafiqah.baki","2024-11-18T05:01:10.597Z","amirahsyafiqah.baki","2024-11-18T05:01:19.383Z","PR_PRJ-0000000005","18NOO003A"
0,"18NOH01HA","https://integra-ext.petrobras.com.br/SPFViewDir/fdf52e27-2331-40a9-e063-2d2a1e0abc4c/579bef0a-ffcb-4693-9d42-7dfe9bcf65ec/I-DE-3010.2N-5241-946-GK1-001_0_ReviewComments.xlsx","12174","DM_PRJ-0000000005_I-DE-3010.2N-5241-946-GK1-001_A__1","I-DE-3010.2N-5241-946-GK1-001","A","Current","LOGIC DIAGRAM FOR NITROGEN GENERATOR UNIT (Z-5241001A/B)",,"APPROVED FOR DESIGN",,,"BUZIOS - P-82\01-VENDOR DOCUMENTS\1411-470-001-NITROGEN GENERATOR SYSTEM","GK1","2024-11-18T03:12:42.868Z","amirahsyafiqah.baki","amirahsyafiqah.baki","2024-11-18T04:58:47.702Z","amirahsyafiqah.baki","2024-11-18T04:59:13.451Z","PR_PRJ-0000000005","18NOH009A"
1,"18NOH01IA","https://integra-ext.petrobras.com.br/SPFViewDir/fdf52e27-2331-40a9-e063-2d2a1e0abc4c/3dacabdb-bf92-41d3-a70a-93885679951f/I-DE-3010.2N-5241-946-GK1-001_0_VDA-P82-GK1-00212_0_VR.xlsx","1694658","DM_PRJ-0000000005_I-DE-3010.2N-5241-946-GK1-001_A__1","I-DE-3010.2N-5241-946-GK1-001","A","Current","LOGIC DIAGRAM FOR NITROGEN GENERATOR UNIT (Z-5241001A/B)",,"APPROVED FOR DESIGN",,,"BUZIOS - P-82\01-VENDOR DOCUMENTS\1411-470-001-NITROGEN GENERATOR SYSTEM","GK1","2024-11-18T03:12:42.868Z","amirahsyafiqah.baki","amirahsyafiqah.baki","2024-11-18T04:58:47.702Z","amirahsyafiqah.baki","2024-11-18T04:59:13.451Z","PR_PRJ-0000000005","18NOH009A"
1,"18NOH01FA","https://integra-ext.petrobras.com.br/SPFViewDir/fdf52e27-2331-40a9-e063-2d2a1e0abc4c/769c8be1-d4da-4c8d-aea1-78fbb4154f8c/I-DE-3010.2N-5241-800-GK1-001_C_AFD_20241112.dwg","4918515","DM_PRJ-0000000005_I-DE-3010.2N-5241-800-GK1-001_C__1","I-DE-3010.2N-5241-800-GK1-001","C","Current","LOOP DIAGRAM FOR NITROGEN GENERATOR UNIT (Z-5241001A/B)",,"APPROVED FOR DESIGN",,,"BUZIOS - P-82\01-VENDOR DOCUMENTS\1411-470-001-NITROGEN GENERATOR SYSTEM","GK1","2024-11-18T03:12:42.868Z","amirahsyafiqah.baki","amirahsyafiqah.baki","2024-11-18T04:58:47.702Z","amirahsyafiqah.baki","2024-11-18T04:59:13.451Z","PR_PRJ-0000000005","18NOH003A"
2,"18NOH01JA","https://integra-ext.petrobras.com.br/SPFViewDir/fdf52e27-2331-40a9-e063-2d2a1e0abc4c/d0902e31-ccbf-4773-8c33-3ce97807a041/I-DE-3010.2N-5241-946-GK1-001_A_AFD_20241112.DOCX","79062","DM_PRJ-0000000005_I-DE-3010.2N-5241-946-GK1-001_A__1","I-DE-3010.2N-5241-946-GK1-001","A","Current","LOGIC DIAGRAM FOR NITROGEN GENERATOR UNIT (Z-5241001A/B)",,"APPROVED FOR DESIGN",,,"BUZIOS - P-82\01-VENDOR DOCUMENTS\1411-470-001-NITROGEN GENERATOR SYSTEM","GK1","2024-11-18T03:12:42.868Z","amirahsyafiqah.baki","amirahsyafiqah.baki","2024-11-18T04:58:47.702Z","amirahsyafiqah.baki","2024-11-18T04:59:13.451Z","PR_PRJ-0000000005","18NOH009A"
3,"18NOH01KA","https://integra-ext.petrobras.com.br/SPFViewDir/fdf52e27-2331-40a9-e063-2d2a1e0abc4c/17efd68c-8119-49e5-ae70-b3079f4fd618/I-DE-3010.2N-5241-946-GK1-001_A_AFD_20241112.pdf","1464461","DM_PRJ-0000000005_I-DE-3010.2N-5241-946-GK1-001_A__1","I-DE-3010.2N-5241-946-GK1-001","A","Current","LOGIC DIAGRAM FOR NITROGEN GENERATOR UNIT (Z-5241001A/B)",,"APPROVED FOR DESIGN",,,"BUZIOS - P-82\01-VENDOR DOCUMENTS\1411-470-001-NITROGEN GENERATOR SYSTEM","GK1","2024-11-18T03:12:42.868Z","amirahsyafiqah.baki","amirahsyafiqah.baki","2024-11-18T04:58:47.702Z","amirahsyafiqah.baki","2024-11-18T04:59:13.451Z","PR_PRJ-0000000005","18NOH009A"
2,"18NOO00CA","https://integra-ext.petrobras.com.br/SPFViewDir/fdf52e27-2331-40a9-e063-2d2a1e0abc4c/32ea0f00-de7a-496d-bbd6-d3b56afa1b38/I-DE-3010.2N-1400-831-BK2-005_A_AFD_20241115.pdf","6895974","DM_PRJ-0000000005_I-DE-3010.2N-1400-831-BK2-005_A__1","I-DE-3010.2N-1400-831-BK2-005","A","Current","ELECTRICAL AND INSTRUMENTATION WIRING DIAGRAMS",,"APPROVED FOR DESIGN",,,"BUZIOS - P-82\01-VENDOR DOCUMENTS\1200-831-001-CONTROL VALVES (TOPSIDE)","BK2","2024-11-18T03:13:16.118Z","amirahsyafiqah.baki","amirahsyafiqah.baki","2024-11-18T05:01:10.597Z","amirahsyafiqah.baki","2024-11-18T05:01:19.383Z","PR_PRJ-0000000005","18NOO003A"
0,"18NOH01LA","https://integra-ext.petrobras.com.br/SPFViewDir/fdf52e27-2331-40a9-e063-2d2a1e0abc4c/96300bf8-b480-4eb7-acec-1701c38c8f3a/I-DE-3010.2N-5241-946-GK1-002_C_ReviewComments.xlsx","11359","DM_PRJ-0000000005_I-DE-3010.2N-5241-946-GK1-002_D__1","I-DE-3010.2N-5241-946-GK1-002","D","Current","CABLE BLOCK DIAGRAM FOR NITROGEN GENERATOR UNIT (Z-5241001A/B)",,"APPROVED FOR DESIGN",,,"BUZIOS - P-82\01-VENDOR DOCUMENTS\1411-470-001-NITROGEN GENERATOR SYSTEM","GK1","2024-11-18T03:12:42.868Z","amirahsyafiqah.baki","amirahsyafiqah.baki","2024-11-18T04:58:47.702Z","amirahsyafiqah.baki","2024-11-18T04:59:13.451Z","PR_PRJ-0000000005","18NOH00FA"
0,"18NOH01OA","https://integra-ext.petrobras.com.br/SPFViewDir/fdf52e27-2331-40a9-e063-2d2a1e0abc4c/e2ee1106-fb82-45fb-8473-7d042c235890/I-DE-3010.2N-5241-946-GK1-102_A_ReviewComments.xlsx","12242","DM_PRJ-0000000005_I-DE-3010.2N-5241-946-GK1-102_B__1","I-DE-3010.2N-5241-946-GK1-102","B","Current","CABLE BLOCK DIAGRAM FOR NITROGEN GENERATOR UNIT FOR FLARE (Z-5241002A/B)",,"APPROVED FOR DESIGN",,,"BUZIOS - P-82\01-VENDOR DOCUMENTS\1411-470-001-NITROGEN GENERATOR SYSTEM","GK1","2024-11-18T03:12:42.868Z","amirahsyafiqah.baki","amirahsyafiqah.baki","2024-11-18T04:58:47.702Z","amirahsyafiqah.baki","2024-11-18T04:59:13.451Z","PR_PRJ-0000000005","18NOH00LA"
2,"18NOH01GA","https://integra-ext.petrobras.com.br/SPFViewDir/fdf52e27-2331-40a9-e063-2d2a1e0abc4c/6935a731-589c-44d9-aaa6-87b66a15455a/I-DE-3010.2N-5241-800-GK1-001_C_AFD_20241112.pdf","3110632","DM_PRJ-0000000005_I-DE-3010.2N-5241-800-GK1-001_C__1","I-DE-3010.2N-5241-800-GK1-001","C","Current","LOOP DIAGRAM FOR NITROGEN GENERATOR UNIT (Z-5241001A/B)",,"APPROVED FOR DESIGN",,,"BUZIOS - P-82\01-VENDOR DOCUMENTS\1411-470-001-NITROGEN GENERATOR SYSTEM","GK1","2024-11-18T03:12:42.868Z","amirahsyafiqah.baki","amirahsyafiqah.baki","2024-11-18T04:58:47.702Z","amirahsyafiqah.baki","2024-11-18T04:59:13.451Z","PR_PRJ-0000000005","18NOH003A"
0,"18NOH01RA","https://integra-ext.petrobras.com.br/SPFViewDir/fdf52e27-2331-40a9-e063-2d2a1e0abc4c/243073f6-992d-4d61-94f0-7ba4f9e27eb6/I-DE-3010.2N-5241-946-GK1-104_A_ReviewComments.xlsx","12357","DM_PRJ-0000000005_I-DE-3010.2N-5241-946-GK1-104_B__1","I-DE-3010.2N-5241-946-GK1-104","B","Current","SINGLE LINE ELECTRICAL DIAGRAM (PN-Z-5241002A/B-02)",,"APPROVED FOR DESIGN",,,"BUZIOS - P-82\01-VENDOR DOCUMENTS\1411-470-001-NITROGEN GENERATOR SYSTEM","GK1","2024-11-18T03:12:42.868Z","amirahsyafiqah.baki","amirahsyafiqah.baki","2024-11-18T04:58:47.702Z","amirahsyafiqah.baki","2024-11-18T04:59:13.451Z","PR_PRJ-0000000005","18NOH00RA"
1,"18NOH01MA","https://integra-ext.petrobras.com.br/SPFViewDir/fdf52e27-2331-40a9-e063-2d2a1e0abc4c/62facd34-f89f-4086-bd6e-4ffa0f818b83/I-DE-3010.2N-5241-946-GK1-002_D_AFD_20241112.dwg","1257263","DM_PRJ-0000000005_I-DE-3010.2N-5241-946-GK1-002_D__1","I-DE-3010.2N-5241-946-GK1-002","D","Current","CABLE BLOCK DIAGRAM FOR NITROGEN GENERATOR UNIT (Z-5241001A/B)",,"APPROVED FOR DESIGN",,,"BUZIOS - P-82\01-VENDOR DOCUMENTS\1411-470-001-NITROGEN GENERATOR SYSTEM","GK1","2024-11-18T03:12:42.868Z","amirahsyafiqah.baki","amirahsyafiqah.baki","2024-11-18T04:58:47.702Z","amirahsyafiqah.baki","2024-11-18T04:59:13.451Z","PR_PRJ-0000000005","18NOH00FA"
1,"18NOH01PA","https://integra-ext.petrobras.com.br/SPFViewDir/fdf52e27-2331-40a9-e063-2d2a1e0abc4c/1f22ed02-365e-477a-8411-a66f185100e4/I-DE-3010.2N-5241-946-GK1-102_B_AFD_20241112.dwg","2752414","DM_PRJ-0000000005_I-DE-3010.2N-5241-946-GK1-102_B__1","I-DE-3010.2N-5241-946-GK1-102","B","Current","CABLE BLOCK DIAGRAM FOR NITROGEN GENERATOR UNIT FOR FLARE (Z-5241002A/B)",,"APPROVED FOR DESIGN",,,"BUZIOS - P-82\01-VENDOR DOCUMENTS\1411-470-001-NITROGEN GENERATOR SYSTEM","GK1","2024-11-18T03:12:42.868Z","amirahsyafiqah.baki","amirahsyafiqah.baki","2024-11-18T04:58:47.702Z","amirahsyafiqah.baki","2024-11-18T04:59:13.451Z","PR_PRJ-0000000005","18NOH00LA"
2,"18NOH01NA","https://integra-ext.petrobras.com.br/SPFViewDir/fdf52e27-2331-40a9-e063-2d2a1e0abc4c/2d74677d-09c8-408e-86a8-272b449eb0fa/I-DE-3010.2N-5241-946-GK1-002_D_AFD_20241112.pdf","724473","DM_PRJ-0000000005_I-DE-3010.2N-5241-946-GK1-002_D__1","I-DE-3010.2N-5241-946-GK1-002","D","Current","CABLE BLOCK DIAGRAM FOR NITROGEN GENERATOR UNIT (Z-5241001A/B)",,"APPROVED FOR DESIGN",,,"BUZIOS - P-82\01-VENDOR DOCUMENTS\1411-470-001-NITROGEN GENERATOR SYSTEM","GK1","2024-11-18T03:12:42.868Z","amirahsyafiqah.baki","amirahsyafiqah.baki","2024-11-18T04:58:47.702Z","amirahsyafiqah.baki","2024-11-18T04:59:13.451Z","PR_PRJ-0000000005","18NOH00FA"
